Week,Extranjero,Violencia contra la mujer,Aeropuerto,Pueblo Yaqui,Salud y Medicina,Hospitales,Proyectos de infraestructura,Vacunación,Justicia penal,Contexto histórico,Problemas sociales,Pandemia Covid-19,Tren Maya,Petróleo y minería,Comisión de Electricidad,Redes Sociales,Inflación
2021-42,3.1321448e-05,0.20296286,0.046883516,1.829542e-05,0.026998509,0.044770613,0.05177094,0.2066645,0.0029486893,0.013732426,3.5248548e-05,0.013182039,0.030005494,0.0063074804,0.08702447,1.7543376e-05,0.26664603
2021-43,0.00010800081,0.39300397,0.037295807,6.3085216e-05,0.00015337908,0.046706017,0.03461585,0.3004941,0.012228,8.093123e-05,0.01679332,5.6239944e-05,0.081852995,0.017626455,0.024738314,6.049206e-05,0.03412306
2021-44,9.181024e-05,0.42633253,0.07683715,5.362801e-05,0.08727896,0.13387771,0.03453593,0.068371624,0.015488592,0.0143919615,0.04990084,4.7808924e-05,0.00011804335,0.0001209291,0.04355571,5.14236e-05,0.04894538
2021-45,0.03359942,0.24585873,0.0506414,0.0042600413,0.20477408,0.11678022,0.02910934,0.078722596,0.0097115105,0.015427561,0.020330383,0.016116437,0.010295962,0.011104345,0.044071943,0.0026924273,0.10650361
2021-46,0.19740522,0.2431007,0.09640595,3.2244097e-05,0.047150727,0.06466231,0.040101808,0.012277825,0.011939582,0.031882603,6.212251e-05,2.8745342e-05,0.1014753,0.013847661,0.025548931,0.004981423,0.10909681
2021-47,5.9564984e-05,0.2549085,0.0673413,0.01970177,0.020118324,0.04968569,0.09038367,0.3036323,0.008874386,0.017745344,0.01797234,3.1017647e-05,0.030963663,7.845682e-05,8.3508734e-05,0.007883731,0.110536486
2021-48,3.1939646e-05,0.20958994,0.09847376,1.8656521e-05,4.53596e-05,0.058211733,0.03593649,0.34740573,0.009001845,0.021640245,0.011833284,0.012595484,0.04733397,0.0031817984,0.039614286,1.7889635e-05,0.10506755
2021-49,6.1137085e-05,0.12388008,0.0073911687,3.571127e-05,0.010716543,0.047447633,0.04889407,0.40271708,0.027928496,0.015639044,0.03385784,3.1836298e-05,0.115207255,8.0527534e-05,0.01578008,3.4243338e-05,0.15029724
2021-50,0.01917877,0.16920514,0.09858617,7.7351586e-05,0.0001880649,0.08819239,0.064823635,0.10315626,8.500326e-05,0.0075430083,0.00014902806,0.028071623,0.09685765,0.00017442483,0.00018565623,7.417201e-05,0.32345164
2021-51,0.025651745,0.3657821,0.08351727,0.019337375,0.00015765023,0.04079409,0.013205067,0.2845788,0.01781949,8.318493e-05,0.09179206,5.7806057e-05,0.021778945,0.021356957,0.00015563109,6.217659e-05,0.013869589
2021-52,0.00012975745,0.1454255,0.4198271,7.579366e-05,0.00018427712,0.054027222,0.117702186,0.00022004421,0.017932555,0.023495408,0.031571545,6.756941e-05,0.00016683327,0.034908578,0.08984479,7.2678115e-05,0.0643482
2022-1,0.021887774,0.47943592,0.17937584,0.00010697792,0.0002600954,0.0004048638,0.00013082854,0.116031,0.000117560245,0.012048789,0.0002061071,0.012300603,0.056150638,0.00024123106,0.00025676418,0.00010258053,0.120942436
2022-2,0.0940416,0.22884576,0.19557133,8.206375e-05,0.00019952162,0.00031057483,0.07882531,0.07880981,0.024077272,0.00010527857,0.061090074,7.315915e-05,0.0001806347,0.011464272,0.14760965,0.050491843,0.028221892
2022-3,0.0137641495,0.63599366,0.08483456,6.854623e-05,0.030265221,0.03420323,0.027123308,0.10932021,0.008055912,8.79371e-05,0.00013206337,6.110839e-05,0.018521862,0.00015456909,0.00016452195,0.022576246,0.014672874
2022-4,0.00011913297,0.34783557,0.115853295,6.958771e-05,0.00016918858,0.018959677,8.510223e-05,0.039595187,7.647138e-05,0.03660746,0.01364201,6.203687e-05,0.36484277,0.0001569176,0.00016702169,6.672727e-05,0.061691817
2022-5,4.979042e-05,0.20418271,0.06840211,2.9083478e-05,0.031846065,0.056376904,0.057932924,0.18990663,0.0074733477,0.01710477,0.037083328,0.004016112,0.045555703,6.558211e-05,6.980502e-05,0.008705215,0.27119994
2022-6,0.008419522,0.15611179,0.077651426,0.044878017,0.035016183,0.10099985,0.03269432,0.098320335,0.04657555,0.049296193,0.036453757,0.0041317204,0.021139838,0.006126503,0.06379737,0.0038361254,0.21455152
2022-7,7.5986165e-05,0.26542434,0.13956733,4.4384884e-05,0.023945779,0.044473894,0.021908825,0.18477903,0.01386963,0.053728014,0.07268759,3.9568753e-05,0.10213559,0.000100086196,0.011327738,4.2560416e-05,0.06584961
2022-8,4.9364924e-05,0.3187993,0.11575627,2.8834938e-05,0.076402456,0.017305462,3.526366e-05,0.22112495,0.017068876,0.026303822,0.033878125,2.5706107e-05,0.035305656,0.012328964,0.008960337,0.005648357,0.110978305
2022-9,7.791351e-05,0.30574134,0.09418558,4.551068e-05,0.000110650115,0.022268608,0.02946001,0.13025698,0.015662935,0.043571096,8.768234e-05,0.0076123886,0.20816521,0.021631695,0.0058735185,0.015211589,0.1000373
2022-10,4.5457335e-05,0.35836905,0.081409544,2.6552447e-05,0.07831543,0.038484942,0.030261928,0.061245676,0.009362798,0.044658612,0.032796834,2.3671284e-05,0.044771474,0.030202994,0.027840922,0.011198752,0.15098538
2022-11,0.009757355,0.21648413,0.24597518,1.4567938e-05,0.02124162,0.04450232,0.028213942,0.084422134,0.010106791,0.0126779275,0.04753549,1.2987195e-05,0.045735385,0.063552864,0.07030199,0.0021283985,0.09733691
2022-12,2.16535e-05,0.23620258,0.20293772,1.2648199e-05,0.04655152,0.08508655,0.045003746,0.06812426,0.007997995,0.016617076,0.027001744,0.005221807,0.0883049,0.024156386,0.0064809117,0.0030953912,0.13718313
2022-13,5.1221832e-05,0.38064316,0.19039397,2.9919593e-05,0.034410924,0.0082687875,0.019396096,0.03453479,0.017241087,0.008737188,0.013202271,0.0060212472,0.16036198,6.7467525e-05,0.046288528,0.0092840735,0.07106728
2022-14,5.513713e-05,0.18634613,0.17856583,3.220659e-05,0.013080327,0.09869516,0.051861405,0.077617116,0.012920698,0.028230278,0.033618636,0.005940816,0.0751251,0.05172521,0.016938783,3.088272e-05,0.16921626
2022-15,0.0056738667,0.01752071,0.012934061,0.0033142075,0.008057832,0.8820238,0.004053107,0.009621783,0.0036420512,0.004251756,0.006385259,0.0029545883,0.007295071,0.0074734096,0.007954629,0.003177975,0.013665927
2022-16,0.009627502,0.33450893,0.14664654,4.0370436e-05,0.023861032,0.013526716,0.033668324,0.2704396,4.4363904e-05,0.02831816,0.02120902,3.5989906e-05,0.048226163,9.103378e-05,0.0130864475,0.006429277,0.050240476
2022-17,0.036522303,0.32864162,0.08703008,1.8053119e-05,0.040589817,0.07482082,0.036443267,0.02972403,0.01487376,0.039714087,0.029294262,0.005726755,0.033278402,0.013986647,4.3330383e-05,0.0032553847,0.22603735
2022-18,0.076174974,0.17986745,0.13755438,6.4763294e-06,0.04309283,0.07321164,0.035566125,0.041742858,0.004097452,0.15796702,0.020633576,0.007029436,0.031570893,0.041207846,0.0196489,0.0064983233,0.12412981
2022-19,4.0100844e-05,0.20313588,0.07135991,2.3423623e-05,0.07552757,0.11560824,0.0130901,0.08125876,0.002367689,0.032425787,0.025727808,0.02019249,0.036708884,0.010993519,0.003738189,2.2460781e-05,0.30777922
2022-20,5.9910166e-05,0.07111987,0.058942076,0.012788058,0.124269955,0.11816553,4.279662e-05,0.055026826,3.8456295e-05,0.03852405,0.028067462,0.025082018,0.025226368,7.891148e-05,0.04397402,3.355613e-05,0.39856014
2022-21,4.921842e-05,0.268014,0.065687574,2.8749364e-05,0.039711595,0.11471153,3.5159006e-05,0.17613526,0.012541416,0.015044483,0.03934016,2.5629817e-05,0.029229708,6.48287e-05,6.9003094e-05,2.7567605e-05,0.23928408
2022-22,5.8565718e-05,0.15682985,0.0001335178,3.420929e-05,8.317304e-05,0.30219638,0.02291726,0.039366417,3.7593294e-05,0.011861094,0.012854131,0.021671556,0.046203304,7.714062e-05,0.05695515,3.2803095e-05,0.32868785
2022-23,0.014042947,0.16976495,0.04137758,2.2440709e-05,5.4560092e-05,0.22608863,0.101131186,0.064036354,0.00466238,0.015725438,0.015765347,0.004528912,0.041245926,0.019160813,0.028098635,0.016274372,0.23801953
2022-24,3.672207e-05,0.22164749,0.03806418,2.1450021e-05,0.05370851,0.055120204,0.06199869,0.07823903,0.00393879,0.022819726,0.036878787,0.012516275,4.7214733e-05,0.014796607,0.071958885,2.0568306e-05,0.3281869
2022-25,4.4724726e-05,0.35119206,0.15471913,2.6124517e-05,6.351654e-05,0.054094564,0.013195984,0.13645785,0.0048004747,0.020565154,0.0018979134,2.328979e-05,0.054622374,5.890978e-05,6.270304e-05,2.5050653e-05,0.20815018
2022-26,0.015097256,0.27787408,0.08366936,0.0033267972,0.071015455,0.10654224,0.032520927,0.056836654,0.009501646,0.034787044,0.06340033,0.005538353,0.037309524,0.042933132,0.033396702,0.0025676347,0.12368286
2022-27,3.4852746e-05,0.23229648,0.039322454,2.0358117e-05,0.28863615,0.059659645,0.035777375,0.08215206,0.007444556,0.019375144,0.02933756,0.007187439,0.019597983,4.5906767e-05,0.013067709,1.9521285e-05,0.16602477
2022-28,0.166378,0.13873515,0.08815548,0.0044181976,0.032872844,0.19250613,0.026068205,0.0213047,0.0043134275,0.008776463,0.011129831,1.32838e-05,0.017598588,0.11313237,3.576394e-05,0.0033861282,0.17117544
2022-29,0.014428972,0.17185456,0.08930937,2.2199794e-05,0.053073034,0.2138826,2.7149219e-05,0.09211253,2.4395813e-05,0.01739463,0.033856023,1.9790932e-05,0.036114097,0.005442767,0.012796012,2.128726e-05,0.25962055
2022-30,3.360736e-05,0.32122138,0.0721025,1.9630663e-05,0.15135708,0.0539047,0.029790884,0.050232306,0.006121094,0.01253013,0.009442416,0.003176198,0.07650818,0.030143658,0.026999125,0.0032355646,0.15318154
2022-31,0.0027177604,0.14380789,0.11603567,1.1230744e-05,0.034830913,0.16454864,0.015224681,0.060560595,0.0032629627,0.018273873,0.016033327,0.0055180783,0.03654279,0.021978151,0.020271534,0.0048752734,0.33550665
2022-32,2.6138772e-05,0.15391147,0.10342604,1.5268126e-05,0.080368154,0.1057999,0.0035173884,0.03684091,1.677846e-05,0.018369727,0.009019004,0.006999888,0.041640453,0.22736537,0.025669768,0.0021892374,0.18482448
2022-33,2.9483544e-05,0.18070392,0.05487438,1.7221868e-05,0.042443126,0.08057459,0.0054525947,0.07522899,0.0049340418,0.021320004,0.0070029716,1.5353151e-05,0.033341598,0.12286051,0.07186723,1.6513954e-05,0.29931745
2022-34,3.0424992e-05,0.14184836,0.22159848,0.010751071,0.019438934,0.03823636,0.03526434,0.08240086,0.018532146,0.027110018,0.020303657,1.5843398e-05,0.024245242,0.0456618,0.16307531,0.0031008963,0.1483863
2022-35,0.0032496252,0.1826313,0.1186342,3.1742642e-05,0.13492966,0.02929875,0.032680895,0.061712828,3.4882647e-05,0.026598085,0.048113286,2.82983e-05,0.044833735,0.016948855,0.0392416,3.0437843e-05,0.26100186
2022-36,0.012332657,0.14362895,0.06015967,0.032772258,0.0960208,0.111461736,0.02720709,0.0943001,0.0036566937,0.015450247,0.034690652,0.0034602676,0.03047839,4.051453e-05,0.059333827,0.0028949128,0.2721112
2022-37,0.03989674,0.16605493,0.25136435,0.048160758,0.02299592,0.12046754,0.013127149,0.08118154,0.038289525,0.0654546,0.01061584,0.003340007,4.4104396e-05,0.03402415,0.009191773,0.0027586038,0.09303251
2022-38,0.043697998,0.28041345,0.080978274,0.008037577,7.994766e-05,0.028407615,0.028788025,0.16907413,3.613546e-05,0.009322912,0.01233864,2.9314637e-05,0.060040545,0.072534196,7.8923724e-05,0.021251233,0.18489103
2022-39,0.008009651,0.3103383,0.1329015,0.03808701,0.021392096,0.047565237,4.9540147e-05,0.093947314,4.451591e-05,0.027031146,0.0035078188,3.611322e-05,0.022221638,9.134568e-05,0.018768875,0.020763023,0.2552449
2022-40,4.1116895e-05,0.36039764,0.08856297,2.4017116e-05,0.06825536,0.07534563,0.057003725,0.023590822,0.005394132,0.008538624,0.026592363,2.1411059e-05,0.018563218,0.055361602,0.013082003,2.302988e-05,0.19920233
2022-41,0.0001116976,0.27846572,0.10615815,0.03818765,0.075051315,0.07869932,0.019842554,0.05869057,7.169861e-05,0.035894487,0.032869365,0.009756972,0.025760654,0.013693399,0.02648413,6.256266e-05,0.20019972
2022-42,3.523257e-05,0.2477743,0.03686084,2.0579977e-05,5.0036095e-05,0.056259017,0.023960758,0.13140708,0.003621897,0.009040045,0.048038274,0.0031079412,0.046054035,0.0028833295,0.1281668,0.002892251,0.25982752
2022-43,6.0469676e-05,0.2940337,0.06280422,3.5321427e-05,0.07569773,0.033780698,4.3196305e-05,0.07217571,0.013637189,0.018304402,0.007855367,0.021162905,0.016841022,7.9648446e-05,0.094571985,0.012148232,0.27676818
2022-44,0.07226976,0.17558263,0.29701763,4.9115897e-05,0.020603936,0.05772623,0.03182932,0.05412243,5.3974476e-05,0.08179416,0.046699643,4.378641e-05,0.0001081115,0.000110754445,0.022176275,0.0076028295,0.1322094
2022-45,6.5078835e-05,0.27938342,0.10246159,3.8013717e-05,9.242276e-05,0.00014386667,0.021986725,0.10644311,4.177406e-05,0.016635278,0.027787158,0.006269066,0.24459092,0.021023294,0.035299648,3.6451143e-05,0.13770215
2022-46,0.014393871,0.22199388,0.2643662,0.01333381,0.066378385,0.082146265,0.016564088,0.036424734,0.010661304,0.037513148,0.07200023,0.0044191303,0.0056201904,0.016904807,0.05473928,0.0044388426,0.07810186
2022-47,0.036336403,0.15206853,0.26860562,1.4590249e-05,0.035413507,0.034123063,0.020503461,0.075631686,0.009195679,0.08608465,0.10988263,0.0022837475,0.029395247,0.020806843,0.019383015,0.006743563,0.093527794
2022-48,3.6825524e-05,0.23808952,0.19123651,2.151045e-05,0.08786546,0.080869585,0.0075892652,0.05044691,0.008846762,0.031606745,0.06765099,1.9176387e-05,0.0055249967,4.8505233e-05,0.09618892,0.0034390236,0.13051927
2022-49,6.3207975e-05,0.2799203,0.26461056,3.6920912e-05,0.03789368,0.026397755,0.04390032,0.055548344,4.0573155e-05,0.011062987,0.04587693,0.013226243,0.14925227,8.325523e-05,8.8616114e-05,0.0043697446,0.06762825
2022-50,0.06739369,0.090010144,0.17286202,2.7056205e-05,6.578175e-05,0.17490555,0.043749563,0.0896527,2.9732622e-05,0.13185528,0.029924523,2.412038e-05,0.03664998,0.016218504,0.015326535,0.012714401,0.11859036
2022-51,0.03838046,0.28470415,0.1682779,2.0436248e-05,0.016771473,0.009098118,0.0403074,0.08068167,0.0075313835,0.024341216,0.09288339,0.008861111,0.09408731,4.6082947e-05,0.0052083544,1.9596204e-05,0.12877998
2022-52,6.839375e-05,0.33753827,0.23563495,3.9950017e-05,0.05925383,0.009639981,0.02449865,0.058158755,0.011912388,0.010500718,0.01697913,0.008766637,0.08767967,9.008574e-05,9.588645e-05,0.013045637,0.12609708
2023-1,0.06299876,0.106797025,0.13217008,3.11062e-05,0.01728782,0.06209282,0.026004806,0.05035003,3.4183246e-05,0.09929071,5.9930204e-05,0.008520256,0.109669566,0.009406,0.049474146,0.010135196,0.25567752
2023-2,0.24026312,0.12568395,0.08826604,1.1639243e-05,0.047077976,0.068047486,0.038977444,0.018803613,0.0025175202,0.06576755,0.017744238,0.008727769,0.03329618,0.032197256,0.0450751,0.0022103873,0.16533275
2023-3,4.998979e-05,0.18446916,0.15211165,2.9199935e-05,7.09938e-05,0.033980466,0.037299134,0.13062486,0.027324397,0.010791945,0.022860998,0.022796594,0.19525169,0.012678316,0.02520132,2.7999655e-05,0.14443123
2023-4,4.9284794e-05,0.15475054,0.10032696,2.8788132e-05,6.999259e-05,0.17624258,0.039623454,0.037914984,0.003524157,0.06317914,0.021014892,0.0054555503,0.16445427,0.014756993,0.01317007,0.004136529,0.20130178
2023-5,2.9380066e-05,0.228635,0.14895977,1.7161425e-05,0.14608878,0.030180404,0.033933457,0.053485475,0.010137734,0.031683728,0.058176693,0.011587227,0.06147589,0.05988973,0.009841119,0.0061231577,0.10975529
2023-6,0.02711318,0.12930393,0.13637023,1.5564196e-05,0.02171207,0.115215965,0.013874847,0.049906354,0.011731089,0.0697056,0.05211755,0.0028407439,0.15017937,0.006859989,0.040307987,0.0050926725,0.16765283
2023-7,0.0032620989,0.17147043,0.114452906,0.010959882,0.039957054,0.024478903,0.065131985,0.02562759,0.018675325,0.03403128,0.010543015,0.009214392,0.08439436,0.00526771,0.13412116,0.0033974082,0.24501449
2023-8,0.009114833,0.16663231,0.3035517,2.0621728e-05,0.031284656,0.03674355,0.024229804,0.013410751,0.0066213217,0.041505016,0.031781476,1.8384098e-05,0.17681825,0.04609779,4.9495462e-05,1.9774061e-05,0.11210024
2023-9,3.3120374e-05,0.18717745,0.20562832,1.9346206e-05,0.026955487,0.03693662,0.0221697,0.042007666,0.0024557053,0.03068625,0.012638637,0.014883534,0.14480786,0.012816393,4.6434e-05,1.8550969e-05,0.2607189
2023-10,0.023196287,0.20441876,0.2840388,2.5601494e-05,0.005345458,0.018470326,0.043556336,0.06069574,2.813401e-05,0.02930218,4.9324663e-05,0.012441415,0.06383259,0.09458996,0.016169973,0.0039975806,0.13984156
2023-11,0.010493302,0.20074067,0.20931573,1.1139004e-05,0.03208165,0.055366248,0.04056828,0.04187038,0.0025195894,0.033017125,0.029091476,0.008534753,0.035515495,0.15802999,0.02470259,0.00357745,0.11456409
2023-12,0.034213338,0.20565546,0.13884762,1.8521501e-05,0.011062595,0.013372911,0.052167065,0.07951674,0.0056232694,0.015452851,0.037236452,0.0044154255,0.21809031,0.006902838,0.019553158,0.011952249,0.1459192
2023-13,4.1244293e-05,0.1834292,0.23153998,2.4091532e-05,0.03218822,0.103203826,0.036867756,0.01891132,0.0097907195,0.023999676,0.0062397383,2.14774e-05,0.10609838,0.024677698,5.7823552e-05,0.029553043,0.1933558
2023-14,0.025102165,0.17301427,0.1350252,2.9878223e-05,0.010501431,0.07403654,0.024467308,0.02429628,0.003539263,0.07407552,5.7564346e-05,2.6636186e-05,0.05733,0.024449565,0.044454217,2.8650062e-05,0.3295655
2023-15,8.730123e-05,0.16562161,0.111411676,5.099422e-05,0.13214017,0.065607816,0.014836143,0.03910384,5.60386e-05,0.022256112,9.82471e-05,0.017323392,0.24513313,0.00975628,0.037114006,4.8898073e-05,0.13935432
